id,x,y
100B0001_DSC1727,1.128526727387579,0.441431227310358
100B0001_DSC1729,0.35590152845301837,0.5054770675071194
100B0001_DSC1731,1.4401828332293662,0.48416666547149506
100B0001_DSC1732,1.2616443652016984,0.6489977183706142
100B0001_DSC1734,0.4158006292011524,0.2860328499515363
100B0001_DSC1735,0.8022933114670494,0.7343894121218594
100B0001_DSC1736,0.40041753564420446,0.11589493506407625
100B0001_DSC1737,0.7045874779293875,1.1960110638358088
100B0001_DSC1738,0.3006641698171993,1.3085545471327282
100B0001_DSC1739,-0.04468312746380634,-0.17482190514298276
100B0001_DSC1741,0.5636638450984333,0.37429421005887314
100B0001_DSC1742,0.8146230663572124,0.506208641330688
100B0001_DSC1743,0.4979662825409937,1.1590841737832134
100B0001_DSC1744,1.0743880119179128,0.42879854207944296
100B0001_DSC1745,0.2647331831376751,-0.03739399767650953
100B0001_DSC1746,0.7381926159209494,0.27209997475488445
100B0001_DSC1747,-0.2013296814651137,0.6738022846463319
100B0001_DSC1749,0.06847237295994343,0.19790856843991297
100B0001_DSC1750,-0.004878673194341962,0.7292827945440936
100B0001_DSC1753,1.1252251322552012,0.35463280534970254
100B0001_DSC1754,0.9968105842139654,0.6711242915909682
100B0001_DSC1755,-0.3570252699431301,0.39144837159589735
100B0001_DSC1756,1.1338865720939506,-0.05149591835348469
100B0001_DSC1759,0.9251737428732353,-0.019351396098037155
100B0001_DSC1760,-0.03829074306574743,0.2264703007851371
100B0001_DSC1761,1.0663656254716687,1.0618537347962091
100B0001_DSC1762,0.2839191688407611,0.6594712377368263
100B0001_DSC1764,0.3362506739718784,0.6532423610881223
100B0001_DSC1765,-0.12654631676208694,0.7568160193783087
100B0001_DSC1766,-0.3470992384227759,0.7019254838828473
100B0001_DSC1769,0.43481023576770333,0.11595298171950387
100B0001_DSC1770,0.8512770546986471,1.0300225879762328
100B0001_DSC1771,0.20509156618340002,0.4164351637420543
100B0001_DSC1772,1.0363680353770657,0.8007520814347835
100B0001_DSC1773,0.6793915891849359,0.7178333489478035
100B0001_DSC1774,0.2599740744308019,1.1483337075205988
100B0001_DSC1775,0.07721229925065205,0.8673109545784798
100B0001_DSC1777,-0.4311100533117163,0.5214500151080553
100B0001_DSC1779,0.3445095133599949,1.3269456035813945
100B0001_DSC1781,0.19135332801664573,-0.43240411069330653
100B0001_DSC1782,-0.010498131476409964,0.25803959213779637
100B0001_DSC1783,0.356261274595551,-0.2991711761814851
100B0001_DSC1784,0.7088478365386338,0.08532415354149545
100B0001_DSC1785,1.2551777004742903,0.8169530902660818
100B0001_DSC1786,0.4662870877747606,-0.389708330178868
100B0001_DSC1787,0.9246398066051087,1.1543780448468557
100B0001_DSC1789,0.359696508641903,1.1102160644313672
100B0001_DSC1791,0.3220330390388657,0.8006762768668518
100B0001_DSC1793,-0.2718871303202905,0.558768202586309
100B0001_DSC1794,0.8559470781647156,0.21928718451518514
100B0001_DSC1796,0.8850860054754031,0.24904321795013226
100B0001_DSC1797,0.8363868472172186,-0.12259221206109527
100B0001_DSC1799,0.47543655830051856,1.467541425820681
100B0001_DSC1800,0.26828158844595634,0.6487444953969014
100B0001_DSC1801,0.5517268193521544,1.034609656392769
100B0001_DSC1802,1.3059736870208265,0.6405796608898808
100B0001_DSC1803,-0.1340538466689121,0.05108244012683166
100B0001_DSC1804,0.13317487581576534,-0.13147567692208387
100B0001_DSC1806,0.38988225333372384,0.6860252114439486
100B0001_DSC1807,1.0124422812604887,1.0355096983969265
100B0001_DSC1810,-0.17074777845302114,0.6862451515042383
100B0001_DSC1811,-0.2404324303519872,0.3870457305884783
100B0001_DSC1812,0.8738933454533284,0.16595382797058097
100B0001_DSC1813,0.09523430315994574,0.6795386030537643
100B0001_DSC1814,0.5046416012061975,0.6174411112104579
100B0001_DSC1815,0.7036825889452477,0.40079864615218763
100B0001_DSC1816,0.8137621339233915,1.136435670768115
100B0001_DSC1817,1.376891501043367,0.27737254451590604
100B0001_DSC1818,0.7507891160396621,1.1205595879754042
100B0001_DSC1819,0.3205561063452982,0.164211865231578
100B0001_DSC1820,0.4071086937205121,0.6279732217388658
100B0001_DSC1821,-0.1945687945669494,-0.018515575620888337
